AR,DC,GL,TAR,batch_size,cpu_device,data,drop_embed_var,drop_i,drop_input,drop_output,drop_state,embedding_size,entire_network_epoch,forget_bias_init,gpu_devices,init_scale,keep_prob_embed,layer_epoch,lr,lr_decay,lstm_layers_num,max_update_norm,model,name,opt,opt_c_lipsc,opt_clip_by_var,opt_eps,opt_inverse_type,opt_mom,opt_mom_decay,save,seed,time_steps,tvars_num,units_num,variational,verbose,vocab_size,train_perp_tot,valid_perp_tot,test_perp_tot,train_perp_0,valid_perp_0,test_perp_0
1.0,False,True,2.0,200,/cpu:0,ptb,False,0.9,0.9,[0.65-0.3],[0.65-0.65],650,500,0.0,0,0.04,0.35,500,1.0,1.0,3,1.0,small,dr,masgd,1.0,None,1e-05,add,0.0,1.0,True,570164,35,16.66M,650,epoch,True,10000,27.39142810493316,66.12567462103355,63.40184906147909,43.03706511027176,78.76915611953532,75.7403409354715,31.247892151015776,68.69873146037988,65.95788300670256
2.0,False,True,1.0,20,/cpu:0,ptb,False,1.0,[0.5-0.27],[0.5-0.27],1500,300,0.0,0,0.0258198889747,0.4,300,1.0,0.85,3,5.0,best,False,0,0.0,best,sgd,1e-05,add,True,570164,35,69.02M,[1500-1500-1500],epoch,True,10000,21.125747226076022,64.58558407661681,62.05157727658892,31.247668710111345,78.35683018525432,74.93654227362242,23.906010881035133,67.794666617497,64.93969781426524
2.0,True,False,1.0,12,True,/cpu:0,ptb,True,0.9,[0.775-0.6],[0.5-0.5],280,1000,0.0,0,0.04,0.6,1000,20.0,1.0,3,0.25,mos,True,15,0.71,maaaaa,asgd,1e-05,add,True,570164,35,21.4807M,[960-960-620],batch,True,10000,1.2e-06,27.740255034612762,69.98765914181006,66.66409485351329
2.0,False,True,1.0,20,False,True,/cpu:0,ptb,None,0.9,[0.5-0.27],[0.5-0.27],1500,300,0.0,0,0.0258198889747,0.4,300,20.0,0.85,3,0.25,best,False,0,0.0,best_ref-new2,sgd,1e-05,add,True,570164,35,69.0280M,[1500-1500-1500],epoch,True,10000,1.2e-06,23.81899200111761,68.43394882725727,66.08827756418421,29.237676362494614,74.87901512866272,72.00864804376393,25.63419373068479,69.09735539974467,66.51372125218532
2.0,False,False,1.0,12,None,/cpu:0,ptb,True,0.9,[0.775-0.6],[0.5-0.5],280,1000,0.0,0,0.04,0.6,1000,20.0,1.0,3,0.25,mos,True,15,0.71,perf,sgd,1e-05,add,True,570164,70,2.800000M,[960-960-620],batch,True,10000,1.2e-06,29.173830887034857,71.43162604784175,69.08352836172145
2.0,False,True,1.0,12,None,True,/cpu:0,ptb,True,0.9,[0.775-0.6],[0.5-0.5],280,400,0.0,0,0.04,0.6,400,20.0,1.0,3,0.25,mos_gl,True,15,0.71,gl_benchmark,asgd,1e-05,add,True,570164,70,21.809150M,[850-850-850],batch,True,10000,1.2e-06,14.692060881363268,57.84285693910919,55.695417807094216,25.97327355352595,66.67273331732456,64.23943577759152,18.260385678589728,59.7164513737647,57.763412426355295
2.0,False,True,1.0,12,./results/mos-1/saver/best_model2,None,/cpu:0,ptb,True,0.9,[0.775-0.6],[0.5-0.5],True,0.025,1e-08,False,1.0,True,True,5,280,400,0.0,0,0.04,0.6,400,20.0,1.0,4,0.25,mos_gl,True,15,0.71,debug,asgd,1e-05,add,True,570164,4,70,27.592550M,[850-850-850-850],batch,True,10000,1.2e-06,12.690184689155467,57.811218981841925,55.807649572160045
2.0,True,True,1.0,12,./results/clip_by_layer-True_collect_stat-True_data-ptb_max_update_norm-0.1_model-mos_gl_name-gl_benchmark_cl-embd0.05_save-True_verbose-True_seed570164/saver/best_model0,True,True,/cpu:0,ptb,True,0.9,[0.775-0.6],[0.5-0.5],True,0.025,1e-08,False,1.0,True,True,5,280,400,0.0,0,0.04,0.6,400,20.0,1.0,4,0.1,mos_gl,True,15,0.71,gl_benchmark_cl-embd0.05,asgd,1e-05,add,True,570164,2,70,27.592550M,[850-850-850-850],batch,True,10000,1.2e-06,8702.018398879176,8722.711382739792,8715.773321607963,18.22359778912861,58.41853556257386,56.41183449105034,17.709153742880197,56.717757373499595,54.64647490052876
2.0,True,True,1.0,12,None,/cpu:0,ptb,True,0.9,[0.775-0.6],[0.5-0.5],True,0.025,1e-08,False,1.0,True,True,5,280,200,0.0,0,0.04,0.6,200,20.0,1.0,3,0.2,mos_gl,True,15,0.71,shortcut-state-no-trainable-proj-fixed-10,asgd,1e-05,add,True,570164,True,70,21.809150M,[850-850-850],batch,True,10000,1.2e-06,15.998911023109235,61.2932578989135,58.73896152975137,21.302748461849813,64.77784748906318,62.39648843789966,17.295130289629512,61.425222092253016,58.926785708901036
2.0,True,True,1.0,12,70,None,False,0,ptb,0.4,True,[0.225-0.4],0.1,[0.5-0.5],True,0.025,1e-08,False,1.0,True,True,5,0.1,280,400,0.0,0,[850],0.04,1,20.0,1.0,0.2,mos_gl,True,0.29,15,debug,5,asgd,1e-05,add,True,570164,10.242350M,batch,True,10000,1.2e-06,197.46806942801564,210.42349954568647,203.11250606631774
